,userid,ADD BOOKMARK,ADD MARKER,ADD MEMO,ADD_HW_MEMO,ADD_RECOMMENDATION,BOOKMARK_JUMP,CHANGE MEMO,CLEAR_HW_MEMO,CLOSE,CLOSE_RECOMMENDATION,DELETE BOOKMARK,DELETE MARKER,DELETE_MEMO,GETIT,LINK_CLICK,MEMO_JUMP,NEXT,NOTGETIT,OPEN,OPEN_RECOMMENDATION,PAGE_JUMP,PREV,REGIST CONTENTS,SEARCH,SEARCH_JUMP,UNDO_HW_MEMO,score,class
306,a6357b50be546b403a8d8a15a9c6f8af,0,101,22,0,0,0,40,0,235,0,0,1,1,1,0,0,4075,3,267,0,4,1973,0,0,0,0,82,a
307,a6458da9625c6ae288440bc3868952f4,7,589,27,0,0,1,84,0,117,0,1,110,0,0,0,0,4594,0,156,0,242,1807,0,0,0,0,85,g
308,a6a0726e8604766b4636749d9203842b,1,359,30,20,0,0,82,0,220,0,1,4,3,5,0,0,3087,3,267,0,22,1178,0,0,0,2,80,b
309,a6f51cc7deb4cb5c5f493747f0e6e3a5,6,212,36,12,0,1,45,0,356,0,1,4,3,2,0,0,5023,1,421,0,0,1997,0,0,0,1,76,b
310,a7e82fef913fa275bef458aade2e5ae4,1,257,31,3,0,2,17,0,181,0,1,24,4,0,0,0,2541,0,228,0,53,953,0,0,0,2,81,b
311,a89f1fae9d749935add9fd3edac145f0,3,202,33,0,0,0,13,0,224,0,2,24,0,0,0,0,3525,1,261,0,12,1158,0,0,0,0,83,a
312,a92f1708363527a34d93b0bc7840262c,2,399,37,2,0,0,42,0,256,0,2,64,3,0,0,0,4956,0,339,0,1,2659,0,0,0,0,78,b
313,a950b5467cb42eff9068dbf2b750dcfa,3,64,21,4,0,0,16,0,71,0,2,17,3,3,0,0,2434,11,99,0,62,996,0,1,0,0,97,d
314,aadaf0561ac7e45616f1357840107e96,0,2,12,3,0,0,2,0,60,1,0,2,0,2,0,0,3073,1,114,0,112,1408,0,0,0,0,88,d
315,aaf5852b0146d3dcfb03c52ec0ef48e4,0,118,34,0,0,0,43,0,122,0,0,18,5,53,0,0,4461,0,175,0,316,2125,0,1,0,0,88,g
316,ab998df4d024048983a08f5b0ef8f202,11,52,18,0,0,0,30,0,29,0,0,14,1,0,0,0,1662,0,65,0,35,709,0,0,0,0,33,d
317,acc2ce1e332284a8a55fb7e2fd8bf7c3,12,203,17,8,0,0,10,1,127,0,12,64,3,15,0,1,2301,6,178,0,10,1000,0,3,0,6,81,b
318,ae297a94daddf4080494a9fa4e7eecda,6,133,25,0,0,10,64,0,101,0,3,27,1,2,0,0,2324,0,132,0,284,872,0,70,43,0,81,e
319,af4a88df59c0df41ee7fca0ca57fba3a,0,278,26,0,0,0,67,0,403,0,0,42,0,0,0,0,5185,0,493,0,35,1830,0,0,0,0,79,c
320,b1641939a5aacd78d2e1497276ac09ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,5,0,0,9,0,1,0,0,61,i
321,b1cfae28cfc1aefa1c6732902cc694dc,1,121,15,0,0,0,8,0,48,0,1,52,4,0,0,0,2646,0,74,0,8,1863,0,0,0,0,96,h
322,b1dfc5c6ec04d46d1823c5fa972ad320,0,227,21,0,0,0,31,0,59,0,0,15,5,0,0,0,1500,0,86,0,3,832,0,0,0,0,90,b
323,b2649fdf2e1a530529735f6a297d2323,2,237,13,0,0,0,35,0,195,0,2,25,0,1,0,0,4965,0,239,0,148,1932,0,0,0,0,84,h
324,b2d48f67a089cc23fb2bc7729f8a2300,8,57,20,19,0,37,8,0,154,0,8,10,0,10,0,0,1834,3,164,0,11,638,0,0,0,18,54,b
325,b32415d560264756eb66b64c21ed02cb,1,189,18,0,0,0,38,0,46,0,1,13,4,0,0,35,1845,0,101,0,57,839,0,0,0,0,86,e
326,b3544e076d49acb0dd2af969419895f0,0,46,4,1,0,0,6,0,148,0,0,11,0,0,0,0,2120,0,181,0,11,614,0,0,0,0,87,c
327,b5393db86f04cff048fbfad5342bf6d2,0,0,6,0,0,0,10,0,77,9,0,0,0,1,0,0,2648,0,116,0,169,1433,0,0,0,0,68,d
328,b5adbc66d1876ab21840debe6b80e705,0,19,7,22,0,0,7,3,89,0,0,7,0,0,0,0,4256,0,145,0,4,1878,0,0,0,0,84,e
329,b6306defb52bfdc571973c695f78325b,4,234,42,0,0,20,37,0,323,0,0,14,1,1,0,0,4866,0,439,0,4,2005,0,0,0,5,92,a
330,b64ce7758b9f7e58f1ad8bbcf7811e7d,70,345,39,10,0,219,103,0,199,0,11,35,2,7,0,0,3342,0,273,0,42,1211,0,2,1,5,81,b
331,b67f08ea9b9e7e9911e15144f038bd3d,1,79,17,0,0,0,29,0,95,0,1,9,0,2,0,0,3185,1,121,0,160,1190,0,2,0,0,94,e
332,b69c06f1f563ace3c69c7b32f2a6c850,1,23,30,1,0,0,11,0,65,0,1,0,1,0,0,0,1122,3,134,0,5,523,0,0,0,0,84,b
333,b71ebce969cf57f578182caf633b6a30,2,46,4,0,0,0,1,0,38,0,2,8,0,0,0,0,1451,2,58,0,16,732,0,0,0,0,77,f
334,b768989eb3f6aa95d996fe749222e062,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,0,4,0,7,6,0,0,0,0,90,i
335,b7848fb18dbf386464e7cb7c37758241,3,470,44,0,0,1,19,0,204,0,2,42,0,2,0,0,3180,3,309,0,1,1211,0,0,0,0,86,c
336,b7fe9287ba4101d18026c8411798d448,10,150,19,0,0,1,1,0,202,1,0,1,0,2,0,6,2758,2,251,0,22,1163,0,0,0,0,73,a
337,b84f9624c8d995c6b945afc898bd9973,3,26,36,3,0,1,20,0,99,0,3,2,2,3,0,0,1768,2,114,0,5,990,0,9,4,2,81,b
338,bbe1e5cbf6a295ea505116e51e54826c,2,6,17,0,0,0,4,0,49,0,2,3,2,1,0,0,2688,0,74,0,7,1613,0,6,3,0,77,d
339,bc482f9d2bff061e21937607585d9f9b,40,61,14,0,0,117,8,0,78,0,3,0,1,0,0,0,2650,1,118,0,148,1056,0,0,0,0,74,f
340,bc8976403f92d339ffdbff2d23818be4,2,64,8,1,0,0,4,0,36,0,1,8,0,1,0,0,1633,0,59,0,1,739,0,0,0,0,94,h
341,bcce76e2960239f89bdf133f904746af,1,96,21,0,0,0,48,0,103,0,1,16,0,0,0,0,3718,0,131,0,122,1461,0,0,0,0,79,f
342,bcfbd3f8f69a013ed4fb0784088de7ff,0,113,13,0,0,0,126,0,102,0,0,3,0,1,0,0,4924,1,189,0,298,1898,0,0,0,0,90,h
343,bd47306d1ab10377783e37d4d363e482,4,193,36,2,0,8,91,0,176,0,4,25,6,0,0,0,2524,0,206,0,80,1202,0,0,0,0,93,b
344,be5a4adf3d6c9c52ecbdb00f9ee10ba6,0,25,8,0,0,0,5,0,18,0,0,2,2,1,0,0,913,0,28,0,0,433,0,0,0,0,6,g
345,be9c58e4a639094d9f2c8bfec91afc16,64,400,36,26,0,106,77,1,208,0,6,23,1,2,0,0,4614,1,316,0,0,2285,0,0,0,9,67,b
346,bebc49073c8a5def929612def946c281,2,143,20,0,0,1,19,0,113,0,1,10,2,1,0,0,1982,1,162,0,30,682,0,0,0,0,85,b
347,becf489e31b5b33c0de6172b5a9b94ec,3,56,12,0,0,0,3,0,55,0,3,6,1,2,0,7,1354,0,134,0,6,492,0,0,0,0,42,a
348,bed61885e3d7ca38dec377de7cae5683,6,580,271,0,0,2,73,0,104,0,0,47,11,0,0,0,6182,0,250,0,130,3218,0,1,0,0,97,g
349,beeecdd218d66d59a53aaa402483a569,0,0,2,0,0,0,0,0,20,0,0,0,1,1,0,0,576,0,38,0,0,83,0,0,0,0,97,i
350,c0296da2531bd101d1c7a597bfbe3055,2,56,14,3,0,0,2,0,33,0,2,1,3,1,0,0,1209,1,45,0,9,586,0,0,0,0,96,g
351,c054e8c731029ce6d73c784213513b09,7,429,88,14,0,1,86,1,355,0,7,156,4,6,0,0,5187,5,475,0,231,2244,0,1,0,12,90,b
352,c07f5585e0746dbf1021e0534565fc94,0,126,38,0,0,0,22,0,77,0,0,16,1,0,0,0,1064,0,94,0,2,533,0,0,0,0,87,b
353,c0da6852b9ea51985a0cf3703d39c52d,0,79,20,0,0,0,31,0,119,0,0,5,2,1,0,0,5326,0,199,0,3,2259,0,0,0,0,88,f
354,c1214e56dcfde4bcff74b45a4a3765c6,0,2,0,0,0,0,0,0,2,0,0,1,0,1,1,0,187,0,11,0,12,28,0,0,0,0,75,i
355,c145b6354ca0fccea7eff4ba7fe131a6,0,238,18,0,0,0,29,0,59,0,0,7,4,0,0,0,2697,0,95,0,162,1147,0,8,0,0,73,g
356,c1c28a94ac4fa24b91c537a648a89d51,7,67,18,0,0,14,49,0,66,0,3,9,0,0,0,8,2153,0,83,0,130,978,0,0,0,0,72,g
357,c2e15430ed832457c780c948b21c37ec,1,352,13,0,0,0,1,0,199,0,1,0,1,2,0,0,3268,1,324,0,55,1238,0,0,0,0,94,c
358,c3b33b73130d1e4649f10117f7508195,4,267,23,21,0,1,20,0,92,0,4,1,1,0,0,0,1688,0,122,0,1,645,0,0,0,27,78,b
359,c4430d195d70c8839843f381270e93cd,1,21,7,1,0,0,10,0,50,1,1,5,0,6,0,0,733,2,58,0,2,324,0,0,0,0,11,b
360,c4cd1ce177931bf1f5f6c6fb5e08c591,0,549,53,9,0,0,65,0,132,0,0,61,5,2,0,0,2868,4,273,0,5,1305,0,0,0,0,63,a
361,c5721f60eac3a50a10fc9a59881aac29,0,41,9,1,0,0,3,0,49,0,0,4,0,0,0,0,1704,0,85,0,166,592,0,0,0,0,60,h
362,c5d3e9cf5b5209fff8f2a41e8b2d41c7,3,0,8,0,0,0,4,0,35,0,3,0,0,0,0,0,1836,0,61,0,7,935,0,0,0,0,81,d
363,c722908a43fd51130854a1b6b5e91733,0,234,5,0,0,0,5,0,83,0,0,21,0,3,0,0,4515,3,140,0,24,2205,0,0,0,0,83,f
364,c73d2b1832ee16136b6f3cfe2a596416,6,320,16,3,0,2,13,0,75,0,3,59,0,0,0,0,2820,0,117,0,26,1219,0,0,0,1,97,g
365,c888bd92ba873055951e8e75b4471e1e,0,278,15,0,0,0,45,0,84,0,0,14,1,0,0,0,3039,0,102,0,194,1039,0,0,0,0,97,e
366,c8a1c865a855a8c7cb88df9b4987bfab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,88,i
367,c8aca66b7f628ee9972477622f89592c,0,168,22,0,0,0,42,0,123,0,0,6,1,0,0,0,4459,0,174,0,164,1713,0,0,0,0,88,d
368,c9febcf368ffb0af2ec61cde63302683,1,86,15,0,0,0,4,0,40,1,1,2,0,1,0,0,1806,1,85,0,88,903,0,0,0,0,82,h
369,ca769fcb3f87299a802d03fb466b233a,4,157,16,2,0,7,23,2,66,0,0,6,1,0,0,0,2381,0,83,0,44,1348,0,0,0,2,93,h
370,ca7f48cb0d61ed7c967adf1a0010367e,5,410,46,20,0,0,33,1,124,5,5,56,15,7,0,0,4401,1,413,0,5,1380,0,5,0,7,46,b
371,cada78ef18cca6cc39d55679d9da5d42,0,0,2,1,0,0,0,0,8,0,0,0,0,0,0,0,593,0,27,0,25,341,0,0,0,0,73,f
372,caf96adedea36a1e9a3143b55f71beed,0,268,25,0,0,0,63,0,54,0,0,0,0,0,0,0,2982,0,135,0,147,1346,0,0,0,0,88,e
373,cb7524617cb97a45ea5a3e363dfe3a84,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,92,0,6,0,0,22,0,0,0,0,85,i
374,cb75e24ff92bb3f07f0051b945d5295b,1,154,24,0,0,0,104,0,305,0,1,15,1,12,0,0,5209,5,356,0,0,2808,0,0,0,0,81,c
375,cbee50df44af40b3865afd033d2e2fd2,3,89,17,0,0,0,28,0,91,1,3,15,1,1,0,0,4284,1,113,0,48,2485,0,2,0,0,83,d
376,cc09077d3937c6323346613696ed05c9,1,20,7,0,0,0,0,0,110,0,1,4,0,0,0,0,4658,0,138,0,2,2556,0,0,0,0,80,f
377,cc6af5c6f56a89b4e53b02abb01787d2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,4,0,0,10,0,0,0,0,93,i
378,cd1233f691e24539ff101a0cc62d7616,2,242,35,13,0,0,80,0,116,1,0,39,0,3,0,56,4275,6,162,0,283,1719,0,0,0,1,90,e
379,cd8d1190d4e2e17f65c0c7a506f4dd4f,1,34,7,0,0,0,5,0,148,0,1,2,0,0,0,0,4611,0,174,0,22,1634,0,0,0,0,75,f
380,cdac3b51658dd26dd9cb7a70260f9af5,1,132,19,0,0,0,46,0,122,1,1,15,1,5,0,0,3757,3,282,0,4,1763,0,0,0,0,80,c
381,cdbfa9161999c800653297110253d07b,1,208,19,0,0,0,35,0,98,0,0,5,5,1,0,29,2831,0,142,0,124,1239,0,29,20,0,69,d
382,ce1a366435f9898e2ae5bb21316eb950,3,106,23,0,0,1,17,0,96,0,3,9,0,0,0,0,2030,0,129,0,118,687,0,0,0,0,95,h
383,cfeb5998b239537c79a8afb36c7d07e4,0,132,11,0,0,0,16,0,37,0,0,8,1,1,0,1,2313,0,73,0,62,1102,0,0,0,0,85,e
384,d03d2553f10c514a8c3d6b8439e9a986,2,99,26,0,0,0,122,0,231,0,2,29,0,2,3,0,2927,1,256,0,277,1088,0,0,0,0,73,a
385,d21e4243dd618580580846f676c2b85a,0,166,29,0,0,0,13,0,318,0,0,15,1,0,0,0,3938,0,356,0,41,1548,0,0,0,0,69,c
386,d2cbecf98ecf5cedc5bc4a7424a9b45b,1,102,11,0,0,0,53,0,43,0,1,11,1,0,0,0,2619,0,70,0,3,1529,0,0,0,0,97,h
387,d391820addb3fcad29eaccb3774f81b9,0,37,12,0,0,0,45,0,124,0,0,3,0,0,0,0,3617,2,162,0,155,1574,0,14,2,0,97,g
388,d3ddbd705eb17e736f31fd7734a39b48,0,0,2,0,0,0,0,0,47,0,0,0,0,0,0,0,1048,0,72,0,264,385,0,0,0,0,51,h
389,d5a1f82d20610cfc2ee2df22e16ad238,3,263,22,0,0,0,56,0,168,0,3,16,0,0,0,0,2417,0,187,0,39,982,0,0,0,0,94,c
390,d5d627848d3d514c6b534dbf242f20b7,0,163,21,0,0,0,10,0,68,2,0,17,1,0,0,0,3213,0,95,0,31,1474,0,0,0,0,90,e
391,d5d6ef4cf638f306e8948582b7662c45,3,416,38,2,0,0,57,0,288,0,0,13,5,34,0,0,4142,1,339,0,1,1502,0,0,0,0,93,c
392,d60df871c935791074fe3fc9c919b1e4,6,135,19,0,0,1,9,0,103,0,6,14,1,2,0,0,1525,1,122,0,2,486,0,0,0,0,54,b
393,d7663e4ff7fdaece43963e64331f5525,0,0,14,1,0,0,9,1,35,0,0,0,1,0,0,0,1713,0,80,0,28,873,0,8,0,0,84,h
394,d88e44d3d77734a236a21543fc9d37de,2,121,6,0,0,0,5,0,38,0,1,5,0,0,0,2,1651,0,62,0,61,700,0,0,0,0,69,f
395,d8a7f0e703428eb3c7fcfdc093dc4e61,1,119,13,0,0,0,21,0,78,0,0,16,0,0,0,0,3167,1,107,0,108,1432,0,0,0,0,89,d
396,d92ecb75fcde4dbf20a318b41087c53e,0,507,32,0,0,0,101,1,159,0,0,48,2,0,0,3,4558,0,214,0,415,1453,0,0,0,1,91,e
397,d9402cc228758b8a53a2746d39dfdca1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,122,0,10,0,0,28,0,0,0,0,73,i
398,da03bef31ab2dca5b97f8d240ccb4a61,0,251,26,3,0,0,37,0,54,0,0,53,3,0,0,0,2527,0,101,0,211,1226,0,0,0,3,88,f
399,db04bd43a582bcefbe45a3fbe99c83e4,0,0,3,0,0,0,5,0,10,0,0,0,0,0,0,0,519,0,19,0,0,239,0,0,0,0,20,d
400,db7e782a9fff3e31b62da6070ef84291,1,56,30,1,0,0,17,0,116,0,1,0,0,0,0,0,4193,0,151,0,18,1922,0,0,0,0,98,h
401,dd48bc0174c3ca2370b0a49c2bd6fa82,11,228,41,0,0,4,15,0,262,0,5,21,3,0,0,1,3722,0,322,0,49,1248,0,1,0,0,82,b
402,dd699e1f9eea0f1b1297b73edf0f67e8,0,169,17,121,0,0,21,0,68,1,0,4,0,1,0,3,2909,2,136,0,112,1110,0,0,0,0,88,e
403,de3978d52b786354febed6e58b3d9f41,0,371,19,1,0,0,19,0,82,0,0,27,0,1,0,0,1748,0,98,0,131,658,0,0,0,0,94,h
404,deab088838618d0f80db74ae4a277269,5,312,32,27,0,1,28,1,238,0,5,16,1,1,0,0,4244,1,270,0,0,2176,0,0,0,7,82,b
405,dfbaebce15b35a5b414bbe2ad13dc7a5,3,254,42,5,0,0,16,0,143,0,3,26,0,5,0,0,2545,5,219,0,7,1058,0,1,0,0,83,a
406,e0aca39cdd20446bbc106b8e517ff342,0,169,36,0,0,0,83,0,167,0,0,4,1,0,0,0,2281,0,220,0,222,902,0,0,0,0,79,a
407,e0fb8907e16b8474f4c62ad48aecfd82,0,36,9,0,0,0,3,0,17,0,0,0,0,0,0,0,648,0,42,0,38,285,0,0,0,0,70,h
408,e28f3191bead10f3cef8f21cff2d19c9,0,55,14,0,0,0,11,0,50,0,0,0,0,0,0,0,2633,1,79,0,20,1208,0,0,0,0,82,d
409,e31e19295ace911ea20e9fd00d4eee56,0,134,12,0,0,0,7,0,58,0,0,16,0,0,0,0,2140,3,93,0,47,884,0,0,0,0,76,e
410,e358ac6dca299ff1ba531f51eaeaea80,0,110,26,0,0,0,4,0,192,0,0,33,1,2,0,0,2887,0,215,0,9,984,0,0,0,0,89,a
411,e4f677ad43c84ada8abc579c6abf9aee,4,117,38,9,0,1,35,0,101,0,4,3,4,20,0,0,2038,4,181,0,7,849,0,0,0,3,94,c
412,e5d4b572258708faa5eb1c382eaba86c,16,347,38,59,0,17,24,0,97,0,6,18,0,28,0,0,3192,2,276,0,26,996,0,0,0,13,76,b
413,e5f1a4f23158ba3ab9b7b55d2e65506c,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,220,0,17,0,9,52,0,0,0,0,89,i
414,e817b96f88817cece49f8bc9b5fc9bed,0,226,14,0,0,0,10,0,58,0,0,73,0,0,0,0,1109,0,95,0,1,400,0,0,0,0,62,a
415,e90259030a0986d4ff3eb0460b7d3e36,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,251,0,13,0,1,79,0,0,0,0,86,i
416,e99f8c3c1e3d1562260fed6e67382a1c,1,21,1,0,0,0,0,0,21,0,0,5,0,0,0,0,699,0,31,0,4,299,0,0,0,0,7,h
417,ea04e6e76c69e6d96f084a5a54770688,0,341,16,0,0,0,16,0,48,0,0,34,2,0,0,3,2654,0,129,0,643,1161,0,0,0,0,77,d
418,ea45fca27cd732f025765bae5fbad81e,0,5,9,0,0,0,0,0,75,0,0,5,0,0,0,0,3380,0,120,0,16,1636,0,0,0,0,82,d
419,ea71f8352e9f56669d45fbc8785b3c52,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,891,0,37,0,2,259,0,0,0,0,29,f
420,eb7d20d695faea16715582115aad0c37,0,247,31,0,0,0,10,0,39,1,0,6,0,0,0,0,2130,0,109,0,76,979,0,0,0,0,86,e
421,ecc256bbe6aca0d38037e1bd63b00c53,0,279,18,1,0,0,43,0,84,0,0,14,0,0,0,0,6413,0,224,0,43,2311,0,0,0,0,88,e
422,ed24364797978f661338b50865cd1236,1,122,8,0,0,0,8,0,18,0,0,1,0,0,0,0,931,0,40,0,23,442,0,0,0,0,83,h
423,ed73e2ab78a5ac567625411593ca3d85,1,1,0,0,0,0,0,0,4,0,1,1,0,0,1,0,839,0,36,0,17,347,0,0,0,0,81,i
424,ee18229e2fee5bc9e24cc34229389079,1,7,17,0,0,0,2,0,36,0,1,0,0,0,0,0,1328,0,65,0,10,495,0,0,0,0,59,h
425,eede60bdc57bc0cc180603b8dc372b4b,1,37,16,1,0,0,8,0,164,0,1,7,0,0,0,0,2083,0,196,0,12,762,0,0,0,1,56,a
426,ef23c72d81d91f667761973c856be73f,1,1,1,0,0,0,0,0,6,0,1,1,1,0,0,0,397,0,36,0,49,185,0,1,0,0,76,i
427,ef3a6cc38845548b4329271ac48d638d,1,36,19,2,0,0,12,0,64,0,1,0,0,1,0,0,1222,0,83,0,11,646,0,0,0,0,73,b
428,ef42bcd3300605e66dc7f8c01f773dec,52,745,132,1,0,62,341,0,223,3,4,164,3,17,0,0,3867,3,309,1,50,1560,0,1,0,0,90,b
429,ef64bcdb755a678ecea401b713fee614,1,167,22,0,0,0,10,0,159,0,1,13,0,0,0,0,2025,1,188,0,3,648,0,0,0,0,85,c
430,f042e7c1b1fb21318ea0608eb40f0120,1,93,11,0,0,0,23,0,122,0,1,19,2,0,0,0,7038,0,198,0,75,4633,0,0,0,0,90,h
431,f081b3cddc1a85f07c2560673f28547f,3,45,24,0,0,0,10,0,196,0,3,0,0,0,0,0,2929,0,257,0,1,1330,0,2,0,0,81,b
432,f0a81ae38b4e5374cba10b03d7e6b7aa,0,211,38,0,0,0,20,0,70,0,0,17,4,0,0,0,4429,0,178,0,66,1306,0,0,0,0,96,g
433,f0c4f08113a2bc5a9275dd881c616a92,0,60,18,15,0,0,11,0,75,0,0,5,0,0,0,4,1599,0,125,0,43,643,0,0,0,15,74,c
434,f1641addf883c1130a801d06d07eef4c,2,69,15,0,0,0,0,0,125,2,2,2,0,0,0,0,1942,0,239,0,0,411,0,0,0,0,64,c
435,f1d1a0d80dfa3b5309b015bb59ae6c84,1,339,27,0,0,0,30,0,69,0,1,25,1,0,0,0,4753,0,177,0,64,2212,0,0,0,0,88,f
436,f2c89204b19e07a6f763fedc51191102,0,687,74,0,0,0,55,0,271,0,0,15,1,0,0,0,3470,0,310,0,25,1413,0,0,0,0,78,a
437,f2f24051b519e7d15fd74ed33cdb6525,3,14,11,2,0,0,6,0,61,0,3,0,1,1,0,0,2257,0,99,0,125,863,0,0,0,1,76,d
438,f2fcad797511767c3f070cf9ea15d5b2,0,83,9,0,0,0,1,0,51,0,0,14,1,2,0,0,2502,1,127,0,154,1020,0,0,0,0,38,h
439,f3271b697a1be5f007507f817dbbf19d,0,4,3,3,0,0,2,2,9,0,0,0,0,0,2,0,331,0,18,0,9,69,0,0,0,2,94,i
440,f376eacfbd690b55b061adb278a23cb1,1,88,61,0,0,0,43,0,305,2,1,23,4,1,0,0,3341,0,361,0,3,1084,0,0,0,0,78,a
441,f5e00dfd7cb43f85c86dd5373da9516c,1,76,7,0,0,0,5,0,28,0,0,3,0,0,0,0,716,1,39,0,1,466,0,0,0,0,3,c
442,f5fd1f70d1747238d53ec5ef722d68d7,65,439,66,0,0,168,216,0,209,0,52,54,1,0,0,0,3564,1,281,0,1,1405,0,0,0,0,80,b
443,f65238cddaeec1be538e9c1a5990e48f,12,356,47,2,0,13,61,0,237,0,12,73,3,26,0,0,3140,4,284,0,42,986,0,0,0,0,96,b
444,f79d398d62d5eaff8d7b1f9f6aaf65ab,0,145,17,0,0,0,24,0,102,0,0,0,0,1,0,0,1579,0,132,0,23,617,0,0,0,0,89,c
445,f83882e0705489c3c0514fe226fdda4f,1,33,10,0,0,0,19,0,184,0,1,9,0,5,0,0,3186,2,230,0,43,1572,0,0,0,0,62,c
446,f8497771742a7af3d98553098582bd34,1,92,10,0,0,0,7,0,97,0,1,9,0,0,0,0,3596,0,140,0,6,1235,0,0,0,0,77,d
447,f8b14f2f4a8cf03bfa6f6015edf67fa4,2,55,6,1,0,0,11,0,56,0,2,11,0,1,0,0,2101,0,92,0,68,1070,0,5,1,1,86,h
448,f8bb7ed0860701686be0bcaad12dcee6,26,516,39,0,0,28,7,0,254,0,10,32,0,2,0,0,3587,7,332,0,1,1251,0,0,0,0,84,b
449,fa5b3a5211c7df0685492e45302a8815,2,29,7,2,0,0,8,0,31,0,2,0,0,0,0,0,1118,0,48,0,27,471,0,0,0,0,89,h
450,fa9ffcb00896f30e241fa786b45e44d0,1,83,9,0,0,0,1,0,53,0,1,19,0,0,0,0,1920,0,84,0,24,815,0,0,0,0,94,h
451,faceedc2fdf78a0f24b2e469c8072881,3,41,25,3,0,2,5,0,81,0,2,14,2,4,0,0,1113,0,88,0,0,557,0,0,0,0,68,a
452,fbc64c2a6c18eb693cb24d8081e034df,2,38,21,2,0,0,14,0,58,0,2,4,0,4,0,0,848,0,73,0,0,275,0,0,0,0,77,b
453,fc588386f701ddf824f264d6d2b329f3,0,302,12,0,0,0,1,0,27,0,0,0,0,1,0,0,1152,0,86,0,46,497,0,0,0,0,89,h
454,fcd714c799381d83a55d85fc8813aaf2,2,10,10,21,0,0,14,2,67,0,2,0,1,1,0,13,827,0,81,0,0,309,0,0,0,14,44,a
455,fce7115375138e7f951673c08d43509a,2,19,1,0,0,0,0,0,4,0,2,0,0,0,0,0,95,0,7,0,0,28,0,0,0,0,92,i
456,fda96a011b9b53ba6aa39fa978140bdc,39,490,44,2,0,0,144,0,240,1,2,62,10,4,0,0,3834,1,343,0,20,1518,0,0,0,2,80,a
457,fe893f4359d6a6a550d109199d5f10f4,1,28,0,0,0,0,0,0,12,2,1,7,0,1,0,0,1723,2,87,0,112,692,0,0,0,0,89,i
458,ff352cc412dda02baf83e6c095f81622,0,186,19,16,0,0,19,6,78,0,0,4,1,0,0,0,2733,0,159,0,169,1034,0,0,0,1,68,g
459,ff6a83db7cd1e89e7f401de25e5edcb7,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,125,0,9,0,0,0,0,0,0,0,0,h
460,ffc7749aa8337fadddcbd42d9cf6e5ec,0,70,13,20,0,0,13,2,46,0,0,15,1,1,0,0,1593,0,69,0,26,907,0,0,0,3,70,h
